CMDLINE /home/moon/anaconda3/envs/ultra/bin/python3.7 main.py --config_file config/profile_amazon_config.ini
MEM 1.839844 1662624336.1772
MEM 28.757812 1662624336.2776
MEM 44.757812 1662624336.3778
MEM 149.246094 1662624336.4781
MEM 186.328125 1662624336.5783
MEM 224.703125 1662624336.6786
MEM 246.667969 1662624336.7789
MEM 268.695312 1662624336.8792
MEM 290.515625 1662624336.9794
MEM 312.085938 1662624337.0797
MEM 316.960938 1662624337.1800
MEM 334.988281 1662624337.2803
MEM 329.472656 1662624337.3805
MEM 254.597656 1662624337.4808
MEM 271.828125 1662624337.5811
MEM 288.714844 1662624337.6813
MEM 309.339844 1662624337.7816
MEM 332.285156 1662624337.8819
MEM 350.589844 1662624337.9821
MEM 379.207031 1662624338.0824
MEM 409.628906 1662624338.1827
MEM 436.441406 1662624338.2830
MEM 448.042969 1662624338.3832
MEM 496.253906 1662624338.4835
MEM 496.253906 1662624338.5838
MEM 556.839844 1662624338.6840
MEM 556.839844 1662624338.7843
MEM 602.214844 1662624338.8846
MEM 632.378906 1662624338.9849
MEM 632.378906 1662624339.0851
MEM 686.777344 1662624339.1854
MEM 698.121094 1662624339.2857
MEM 698.121094 1662624339.3860
MEM 723.117188 1662624339.4862
MEM 725.367188 1662624339.5865
MEM 727.617188 1662624339.6868
MEM 730.371094 1662624339.7870
MEM 733.367188 1662624339.8873
MEM 741.117188 1662624339.9876
MEM 743.867188 1662624340.0879
MEM 746.867188 1662624340.1881
MEM 749.617188 1662624340.2884
MEM 752.367188 1662624340.3887
MEM 755.371094 1662624340.4889
MEM 768.117188 1662624340.5892
MEM 770.867188 1662624340.6895
MEM 773.617188 1662624340.7898
MEM 776.617188 1662624340.8900
MEM 779.371094 1662624340.9903
MEM 782.367188 1662624341.0906
MEM 785.117188 1662624341.1908
MEM 787.871094 1662624341.2912
MEM 790.867188 1662624341.3914
MEM 793.617188 1662624341.4917
MEM 816.371094 1662624341.5920
MEM 819.121094 1662624341.6922
MEM 821.871094 1662624341.7925
MEM 824.871094 1662624341.8928
MEM 827.621094 1662624341.9931
MEM 830.371094 1662624342.0933
MEM 833.371094 1662624342.1936
MEM 836.121094 1662624342.2939
MEM 838.871094 1662624342.3942
MEM 841.871094 1662624342.4944
MEM 844.621094 1662624342.5947
MEM 847.371094 1662624342.6950
MEM 850.371094 1662624342.7953
MEM 853.121094 1662624342.8955
MEM 855.871094 1662624342.9958
MEM 858.625000 1662624343.0961
MEM 861.621094 1662624343.1963
MEM 864.375000 1662624343.2966
MEM 867.121094 1662624343.3969
MEM 869.871094 1662624343.4971
MEM 872.621094 1662624343.5974
MEM 895.121094 1662624343.6977
MEM 897.871094 1662624343.7979
MEM 900.621094 1662624343.8982
MEM 903.621094 1662624343.9985
MEM 906.371094 1662624344.0987
MEM 909.121094 1662624344.1990
MEM 911.875000 1662624344.2993
MEM 914.621094 1662624344.3996
MEM 917.621094 1662624344.4998
MEM 920.371094 1662624344.6001
MEM 923.121094 1662624344.7004
MEM 926.125000 1662624344.8006
MEM 928.871094 1662624344.9009
MEM 931.621094 1662624345.0012
MEM 934.371094 1662624345.1014
MEM 937.371094 1662624345.2017
MEM 940.125000 1662624345.3020
MEM 942.871094 1662624345.4022
MEM 945.621094 1662624345.5025
MEM 948.621094 1662624345.6028
MEM 951.371094 1662624345.7030
MEM 954.121094 1662624345.8033
MEM 956.871094 1662624345.9039
MEM 959.871094 1662624346.0041
MEM 962.621094 1662624346.1046
MEM 965.371094 1662624346.2049
MEM 968.121094 1662624346.3051
MEM 971.121094 1662624346.4054
MEM 973.871094 1662624346.5057
MEM 976.621094 1662624346.6060
MEM 979.390625 1662624346.7062
MEM 982.371094 1662624346.8065
MEM 985.121094 1662624346.9068
MEM 987.871094 1662624347.0071
MEM 990.625000 1662624347.1073
MEM 993.621094 1662624347.2076
MEM 996.371094 1662624347.3079
MEM 999.121094 1662624347.4082
MEM 1001.871094 1662624347.5084
MEM 1004.871094 1662624347.6087
MEM 1007.625000 1662624347.7090
MEM 1010.371094 1662624347.8092
MEM 1013.382812 1662624347.9095
MEM 1055.121094 1662624348.0098
MEM 1057.871094 1662624348.1100
MEM 1060.621094 1662624348.2103
MEM 1063.621094 1662624348.3106
MEM 1066.371094 1662624348.4108
MEM 1069.390625 1662624348.5111
MEM 1072.121094 1662624348.6114
MEM 1075.121094 1662624348.7117
MEM 1077.871094 1662624348.8119
MEM 1080.621094 1662624348.9122
MEM 1083.621094 1662624349.0125
MEM 1086.375000 1662624349.1127
MEM 1089.371094 1662624349.2130
MEM 1092.125000 1662624349.3134
MEM 1095.121094 1662624349.4136
MEM 1097.871094 1662624349.5140
MEM 1100.621094 1662624349.6143
MEM 1103.371094 1662624349.7146
MEM 1106.371094 1662624349.8150
MEM 1109.121094 1662624349.9152
MEM 1111.871094 1662624350.0155
MEM 1114.871094 1662624350.1157
MEM 1117.625000 1662624350.2160
MEM 1120.621094 1662624350.3163
MEM 1123.371094 1662624350.4165
MEM 1126.121094 1662624350.5168
MEM 1129.121094 1662624350.6171
MEM 1131.871094 1662624350.7173
MEM 1134.621094 1662624350.8176
MEM 1137.621094 1662624350.9179
MEM 1140.371094 1662624351.0182
MEM 1143.371094 1662624351.1184
MEM 1146.125000 1662624351.2187
MEM 1148.871094 1662624351.3190
MEM 1151.871094 1662624351.4192
MEM 1154.621094 1662624351.5196
MEM 1157.621094 1662624351.6198
MEM 1160.375000 1662624351.7201
MEM 1163.121094 1662624351.8204
MEM 1166.121094 1662624351.9206
MEM 1168.871094 1662624352.0209
MEM 1171.871094 1662624352.1212
MEM 1174.621094 1662624352.2214
MEM 1177.371094 1662624352.3217
MEM 1180.371094 1662624352.4220
MEM 1183.125000 1662624352.5222
MEM 1185.871094 1662624352.6225
MEM 1188.871094 1662624352.7228
MEM 1191.621094 1662624352.8231
MEM 1194.621094 1662624352.9233
MEM 1197.371094 1662624353.0236
MEM 1200.121094 1662624353.1239
MEM 1203.121094 1662624353.2243
MEM 1205.875000 1662624353.3245
MEM 1208.621094 1662624353.4248
MEM 1211.621094 1662624353.5251
MEM 1214.371094 1662624353.6253
MEM 1217.121094 1662624353.7256
MEM 1220.121094 1662624353.8259
MEM 1226.742188 1662624353.9261
