CMDLINE /home/moon/anaconda3/envs/ultra/bin/python3.7 main.py --config_file config/profile_amazon_config.ini
MEM 2.027344 1662815491.6902
MEM 28.148438 1662815491.7906
MEM 43.746094 1662815491.8911
MEM 148.808594 1662815491.9916
MEM 186.542969 1662815492.0919
MEM 224.308594 1662815492.1923
MEM 245.792969 1662815492.2926
MEM 267.300781 1662815492.3928
MEM 288.515625 1662815492.4931
MEM 309.644531 1662815492.5934
MEM 317.113281 1662815492.6937
MEM 333.113281 1662815492.7939
MEM 324.398438 1662815492.8942
MEM 253.503906 1662815492.9944
MEM 270.339844 1662815493.0947
MEM 285.773438 1662815493.1950
MEM 303.304688 1662815493.2952
MEM 332.437500 1662815493.3955
MEM 350.742188 1662815493.4958
MEM 379.359375 1662815493.5961
MEM 409.781250 1662815493.6964
MEM 432.468750 1662815493.7966
MEM 448.195312 1662815493.8969
MEM 496.406250 1662815493.9972
MEM 496.406250 1662815494.0974
MEM 556.992188 1662815494.1977
MEM 556.992188 1662815494.2980
MEM 601.078125 1662815494.3983
MEM 632.531250 1662815494.4986
MEM 632.531250 1662815494.5989
MEM 687.703125 1662815494.6991
MEM 698.273438 1662815494.7994
MEM 698.273438 1662815494.8997
MEM 723.269531 1662815495.0000
MEM 725.769531 1662815495.1003
MEM 728.019531 1662815495.2006
MEM 731.019531 1662815495.3009
MEM 733.769531 1662815495.4012
MEM 741.769531 1662815495.5015
MEM 744.519531 1662815495.6018
MEM 747.523438 1662815495.7020
MEM 750.273438 1662815495.8023
MEM 753.269531 1662815495.9026
MEM 766.019531 1662815496.0029
MEM 769.019531 1662815496.1032
MEM 771.769531 1662815496.2035
MEM 774.769531 1662815496.3038
MEM 777.769531 1662815496.4041
MEM 780.519531 1662815496.5044
MEM 783.273438 1662815496.6047
MEM 786.269531 1662815496.7050
MEM 789.269531 1662815496.8053
MEM 792.019531 1662815496.9056
MEM 795.023438 1662815497.0059
MEM 817.523438 1662815497.1062
MEM 820.523438 1662815497.2065
